$id,title,description,status,latitude,longitude,textAddress,duration,serviceType,user
545a4996-eb33-4b23-9588-036e44ed475a,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.580104,-7.580317,"Boulevard Mohamed V, Casablanca, Morocco",6,Plumber,
32053b20-bffd-4026-a269-315aadfd0874,Kitchen sink clog,Water drains very slowly; needs inspection.,in progress,33.553571,-7.608107,"Boulevard Zerktouni, Casablanca, Morocco",5,Plumber,
9b2b97de-1ef7-47d8-a958-8ba382bb94d9,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.577377,-7.596747,"Boulevard Mohamed V, Casablanca, Morocco",3,Cleaner,
c08c0338-9bfa-498b-bb3e-5356c1cb30f2,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,completed,33.55908,-7.579905,"Boulevard Mohamed V, Casablanca, Morocco",1,Joiner,
52ebaf27-25bf-4269-be05-e2c0c7dcf90e,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.560884,-7.592507,"Boulevard Zerktouni, Casablanca, Morocco",2,Electrician,
7d721395-3fd7-4579-92ee-d051a5751ac7,Move-out cleaning,Deep cleaning before handing over apartment.,completed,33.583409,-7.607494,"Rue de Fès, Casablanca, Morocco",3,Cleaner,
bc7b5dea-8856-4591-9197-8a12d017f0cd,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.589377,-7.578986,"Boulevard Zerktouni, Casablanca, Morocco",5,Electrician,
d0a3632a-4a42-47b5-83ed-b2246bb8bfde,Door replacement,Replace three interior wooden doors.,in progress,33.558226,-7.582285,"Rue de Fès, Casablanca, Morocco",5,Joiner,
8213ed40-8fbc-44b4-a78a-563febf08bc9,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.568792,-7.576547,"Boulevard Mohamed V, Casablanca, Morocco",5,Joiner,
e5f4efd3-979c-4833-9cae-b70902028e55,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,in progress,33.583281,-7.608948,"Avenue Hassan II, Casablanca, Morocco",6,Electrician,
ddf19880-a582-428f-83df-8456ed259145,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.589023,-7.577048,"Avenue des FAR, Casablanca, Morocco",6,Gardener,
028f58ef-b73b-47ab-a289-db91829e5225,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.57323,-7.605395,"Rue de Fès, Casablanca, Morocco",5,Gardener,
da94311c-979c-40ba-820e-b8539e64881f,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,completed,33.586671,-7.583358,"Avenue Hassan II, Casablanca, Morocco",2,Joiner,
2a5be37d-1a9d-40f5-9556-2125a16dfb9b,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.563647,-7.578517,"Avenue Hassan II, Casablanca, Morocco",4,Gardener,
9684b06e-9ea0-4e67-9300-83036735c61d,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,in progress,33.586186,-7.584651,"Avenue des FAR, Casablanca, Morocco",6,Cleaner,
e04a975b-baf1-42b8-beb0-8992cb5e734b,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.564704,-7.606518,"Rue de Fès, Casablanca, Morocco",4,Electrician,
d86b42f8-16f3-42a6-8548-c067cd50f9f8,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.592139,-7.594822,"Boulevard Mohamed V, Casablanca, Morocco",5,Cleaner,
5354efaf-fc41-4ba3-a7c2-752814504af4,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.573581,-7.608712,"Boulevard Mohamed V, Casablanca, Morocco",1,Electrician,
82c099ff-3c54-4c67-8ac5-0a107d2e3f66,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.582894,-7.604354,"Boulevard Mohamed V, Casablanca, Morocco",4,Electrician,
d574fb7c-fab2-4346-a31f-ec08a887c9d6,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.592559,-7.580082,"Boulevard Zerktouni, Casablanca, Morocco",2,Cleaner,
a795ca55-18de-4c73-891d-cca7d9a5fe1b,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.591303,-7.590599,"Avenue Hassan II, Casablanca, Morocco",6,Cleaner,
38d5fd66-aa6c-4a4a-960b-07befcfe195f,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.565947,-7.606431,"Rue de Fès, Casablanca, Morocco",7,Gardener,
dd483ac3-b9f1-4649-8a11-79e4363b329e,Kitchen sink clog,Water drains very slowly; needs inspection.,in progress,33.55507,-7.585333,"Avenue Hassan II, Casablanca, Morocco",6,Plumber,
af6ad82e-7545-40c7-a441-845c527e6688,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.553432,-7.57048,"Boulevard Zerktouni, Casablanca, Morocco",1,Cleaner,
8af51005-ad3e-4bb6-ae66-4d0c903f9a2a,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.55626,-7.602789,"Boulevard Mohamed V, Casablanca, Morocco",1,Cleaner,
8ef92609-abdb-43bf-b92f-4d7c9bee3f00,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.560059,-7.571424,"Boulevard Mohamed V, Casablanca, Morocco",4,Gardener,
967c5506-dd2a-497f-b128-249dd6765b2c,Kitchen sink clog,Water drains very slowly; needs inspection.,completed,33.555351,-7.602547,"Rue de Fès, Casablanca, Morocco",4,Plumber,
2bcdaf42-c334-49bb-be25-06ca3ade996d,Install water heater,Replace old heater with new electric model.,in progress,33.591661,-7.604975,"Avenue Hassan II, Casablanca, Morocco",4,Plumber,
9813537f-c7b1-48f7-8fb2-f7381e3b0c1a,Install irrigation system,Set up automatic irrigation for front and backyard.,completed,33.588358,-7.572455,"Avenue Hassan II, Casablanca, Morocco",4,Gardener,
c5d57a7d-eec0-4918-9dc1-80db2aa4ed7b,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.563275,-7.596518,"Avenue Hassan II, Casablanca, Morocco",2,Electrician,
7098bdb0-0657-4bf0-8ce8-04e44d1e8318,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.577073,-7.585268,"Avenue des FAR, Casablanca, Morocco",2,Electrician,
e867a52e-4fe7-411a-b338-d9cc0076e013,Office space cleaning,Clean and sanitize a small office (80 sqm).,completed,33.565513,-7.5845,"Boulevard Zerktouni, Casablanca, Morocco",3,Cleaner,
4fecb406-71be-4f5e-b6a8-b56fe98b1426,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.564261,-7.596538,"Boulevard Zerktouni, Casablanca, Morocco",3,Cleaner,
3db52d45-40ce-41b2-aeed-3f3e9fd60135,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,in progress,33.567407,-7.6095,"Boulevard Zerktouni, Casablanca, Morocco",3,Electrician,
fdcae7d9-7bda-43b5-ab2f-6ac7d32e7a68,Tree trimming,Trim three large trees and dispose of branches.,completed,33.579656,-7.605133,"Avenue Hassan II, Casablanca, Morocco",1,Gardener,
a3d1e074-ec03-4ba6-b203-01201d25f3db,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.556641,-7.603604,"Boulevard Mohamed V, Casablanca, Morocco",4,Cleaner,
d8101f99-5913-4f79-8507-ad163b314e56,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.580907,-7.600016,"Avenue des FAR, Casablanca, Morocco",4,Electrician,
18c03607-0ab8-45cf-896f-9948dd0d3751,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.55659,-7.579523,"Boulevard Mohamed V, Casablanca, Morocco",1,Cleaner,
3e3cc91c-7773-4a85-9fcd-ea0ddeaa8329,Post-renovation cleaning,Thorough cleaning needed after house renovations.,in progress,33.583021,-7.607211,"Rue de Fès, Casablanca, Morocco",1,Cleaner,
0a9b1c6c-1c33-4590-9772-f2d263f287a3,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.55435,-7.590227,"Rue de Fès, Casablanca, Morocco",4,Cleaner,
588b38bd-9f8f-4793-991c-af8cfa9a7a1c,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.563365,-7.58812,"Avenue des FAR, Casablanca, Morocco",5,Cleaner,
092397cb-9e8d-49fe-a005-c16e071072c0,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.581543,-7.601728,"Boulevard Mohamed V, Casablanca, Morocco",5,Gardener,
530cea82-deef-4261-8aa9-7c4c7d5416ae,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,in progress,33.568105,-7.59065,"Avenue des FAR, Casablanca, Morocco",7,Cleaner,
fd3b167a-adfb-4587-811b-08dcb368c772,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.563351,-7.607375,"Rue de Fès, Casablanca, Morocco",1,Electrician,
6c5a60dd-861c-47b4-bbcb-fb0da88ebb3c,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,in progress,33.562246,-7.578018,"Rue de Fès, Casablanca, Morocco",7,Cleaner,
6b272eba-0011-44c3-906f-99aec072d653,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.561358,-7.58352,"Boulevard Mohamed V, Casablanca, Morocco",5,Electrician,
9569896f-c87c-474e-91c9-af2b3c5bb285,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,completed,33.591816,-7.593565,"Avenue Hassan II, Casablanca, Morocco",4,Electrician,
8d6b390e-d19d-4f27-bf7b-d5e7c7b19278,Lawn renovation,Reseed front lawn and install edging around flower beds.,completed,33.554719,-7.572758,"Boulevard Zerktouni, Casablanca, Morocco",2,Gardener,
02f2bd49-5dd0-4f4f-8553-76a82add2810,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.57275,-7.584954,"Avenue des FAR, Casablanca, Morocco",2,Plumber,
874550f1-7e4b-445b-aaee-a5df38e61e3d,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.560163,-7.597051,"Boulevard Mohamed V, Casablanca, Morocco",2,Cleaner,
d8944b21-b584-4fd2-969f-aac0960e6ea4,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.567889,-7.58759,"Avenue des FAR, Casablanca, Morocco",7,Electrician,
c033ca75-30ec-49e7-a781-fbb2e83a16ab,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,completed,33.584045,-7.600845,"Rue de Fès, Casablanca, Morocco",2,Plumber,
17ec6960-15e4-4392-a4dc-99c59e1547b0,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,completed,33.591786,-7.607912,"Avenue des FAR, Casablanca, Morocco",6,Plumber,
7fcac3a1-250c-4bcf-876b-fa0a2eb03fbb,Install water heater,Replace old heater with new electric model.,completed,33.592137,-7.607925,"Boulevard Zerktouni, Casablanca, Morocco",2,Plumber,
8eebfb4e-2af4-4208-8d8e-04874c78099c,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.56854,-7.581793,"Rue de Fès, Casablanca, Morocco",1,Electrician,
056f6df6-7484-4778-a519-89b7bfa71c47,Door replacement,Replace three interior wooden doors.,in progress,33.580855,-7.587376,"Avenue Hassan II, Casablanca, Morocco",2,Joiner,
41c9c9da-e51a-4db1-a98c-59b4eb37a19d,Lawn renovation,Reseed front lawn and install edging around flower beds.,completed,33.566574,-7.5821,"Avenue Hassan II, Casablanca, Morocco",4,Gardener,
479e2350-41a2-40e2-aa83-910167e259e6,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.58653,-7.595542,"Rue de Fès, Casablanca, Morocco",5,Gardener,
b7d8c4f6-3944-4dbf-b784-33dddf2f67d1,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.558474,-7.573954,"Avenue Hassan II, Casablanca, Morocco",4,Electrician,
fb989648-0d33-4311-81f2-abbd9ea9adb7,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.569069,-7.592242,"Boulevard Zerktouni, Casablanca, Morocco",3,Joiner,
703e61ef-c387-4409-bf1f-5db2b54cebaa,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",completed,33.586885,-7.57394,"Boulevard Mohamed V, Casablanca, Morocco",7,Gardener,
e881cea7-0828-4555-ac85-70e3ae701618,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.560761,-7.587565,"Avenue Hassan II, Casablanca, Morocco",3,Gardener,
e46f4d40-786a-4522-9ca6-5a356131bdf7,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,completed,33.579592,-7.595043,"Rue de Fès, Casablanca, Morocco",6,Electrician,
10c78929-e961-4418-bdbb-6768a0a21d9c,Kitchen sink clog,Water drains very slowly; needs inspection.,in progress,33.55985,-7.585372,"Boulevard Mohamed V, Casablanca, Morocco",4,Plumber,
2b2a3046-e1c0-4003-8aea-7c656389865f,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,in progress,33.584479,-7.602118,"Boulevard Zerktouni, Casablanca, Morocco",3,Joiner,
363c6e79-15cd-41b5-a665-01990ee30d81,Install water heater,Replace old heater with new electric model.,completed,33.573319,-7.594747,"Boulevard Zerktouni, Casablanca, Morocco",3,Plumber,
4b9b1fbc-22ec-4869-b719-169b6578a070,Tree trimming,Trim three large trees and dispose of branches.,completed,33.587317,-7.60626,"Avenue des FAR, Casablanca, Morocco",1,Gardener,
ce5986c5-c9fe-46bb-885e-faf70d4abe6b,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.557201,-7.590213,"Rue de Fès, Casablanca, Morocco",6,Gardener,
7a644c99-e03e-403e-b168-4487ce4c541b,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.555466,-7.585485,"Avenue des FAR, Casablanca, Morocco",4,Cleaner,
b10fa43b-43d6-4f4a-8911-548a25a07fe7,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.556395,-7.570465,"Boulevard Zerktouni, Casablanca, Morocco",5,Cleaner,
0e471aa6-bfa9-41fa-a496-8d89ef6132fb,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.564569,-7.597576,"Boulevard Zerktouni, Casablanca, Morocco",5,Electrician,
64353354-b562-4497-8f30-7d720d2fdb92,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.583962,-7.595384,"Avenue des FAR, Casablanca, Morocco",4,Cleaner,
828bcfb8-dcd9-4a8a-b50c-44b7d917ccb4,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.565877,-7.594945,"Boulevard Mohamed V, Casablanca, Morocco",6,Electrician,
4bbc35e3-70b8-43d8-92a9-6329be015769,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.579821,-7.584836,"Boulevard Mohamed V, Casablanca, Morocco",7,Electrician,
9b920e4d-f58e-4d11-8a19-b8b3c11bbc47,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.574552,-7.587667,"Avenue des FAR, Casablanca, Morocco",1,Plumber,
8e5fc5eb-e9f7-4cfd-af31-0d7e54f5d6a7,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.555136,-7.604718,"Rue de Fès, Casablanca, Morocco",2,Electrician,
b6e15acb-2d2a-46df-ad4b-78c044ada6f9,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.569484,-7.590542,"Rue de Fès, Casablanca, Morocco",3,Plumber,
bdea4f86-a09b-4bb4-80cf-b84a2943f0cd,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.581971,-7.602208,"Rue de Fès, Casablanca, Morocco",5,Electrician,
3ecb77e9-b7bf-4b2d-b525-7f23603ed5cb,Door replacement,Replace three interior wooden doors.,completed,33.565893,-7.607838,"Boulevard Mohamed V, Casablanca, Morocco",1,Joiner,
bb1bcb63-6467-45a8-83e1-045e74641c4e,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.587477,-7.581204,"Boulevard Zerktouni, Casablanca, Morocco",4,Cleaner,
702a0b58-a835-4e1e-a549-5fb85768f3d1,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.566312,-7.599268,"Avenue des FAR, Casablanca, Morocco",6,Electrician,
33c61acd-210d-4685-b159-16ee15c42a1a,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,in progress,33.590119,-7.595503,"Rue de Fès, Casablanca, Morocco",3,Electrician,
3fd476b6-effd-45e5-a230-bc313c03f321,Office space cleaning,Clean and sanitize a small office (80 sqm).,completed,33.563874,-7.578815,"Rue de Fès, Casablanca, Morocco",2,Cleaner,
3439e096-a6b5-4fb9-96b6-c19d536bb54a,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.576371,-7.599821,"Avenue Hassan II, Casablanca, Morocco",1,Cleaner,
7f2dbd67-3d5b-4639-884e-f3ccac846ba4,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,completed,33.565575,-7.575767,"Boulevard Zerktouni, Casablanca, Morocco",5,Joiner,
15cdc8e1-47bb-4d6f-b321-c63fb6839fb9,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.559867,-7.570944,"Avenue des FAR, Casablanca, Morocco",2,Plumber,
e9963d13-8b13-4732-a7a9-00acf0518d53,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.588544,-7.582238,"Avenue Hassan II, Casablanca, Morocco",3,Plumber,
c29a7ad9-1559-4927-9ec7-ae5de43d0102,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.58663,-7.579708,"Boulevard Mohamed V, Casablanca, Morocco",4,Plumber,
aa274f56-6cd9-4149-b46e-18946a3538a0,Move-out cleaning,Deep cleaning before handing over apartment.,completed,33.592564,-7.599414,"Avenue des FAR, Casablanca, Morocco",2,Cleaner,
e0369354-793a-4ee4-81cc-7f8dc26f6e56,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.587012,-7.591138,"Boulevard Zerktouni, Casablanca, Morocco",5,Electrician,
cda5fbab-e133-4f8b-8b5a-7a9e7625ce97,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.590085,-7.584717,"Avenue Hassan II, Casablanca, Morocco",1,Gardener,
e5025d34-03ff-4da0-bcbe-e4f7eee4ad1f,Tree trimming,Trim three large trees and dispose of branches.,in progress,33.572229,-7.599921,"Rue de Fès, Casablanca, Morocco",6,Gardener,
5d09bbce-ab5a-4602-a0c1-dd58f5015a74,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.592733,-7.582818,"Boulevard Mohamed V, Casablanca, Morocco",2,Gardener,
e88b7314-4f5c-4b29-a5ad-e4d01e8404cf,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,completed,33.565758,-7.581393,"Boulevard Mohamed V, Casablanca, Morocco",5,Joiner,
48229096-ca09-4b75-b6d5-44340249f6f7,Door replacement,Replace three interior wooden doors.,in progress,33.575202,-7.593422,"Boulevard Zerktouni, Casablanca, Morocco",3,Joiner,
93dee64e-840c-43ea-aefb-33f9eafd1578,Kitchen sink clog,Water drains very slowly; needs inspection.,completed,33.565346,-7.599003,"Avenue des FAR, Casablanca, Morocco",6,Plumber,
1e6ebfad-aeba-43ff-94b5-135c0654622f,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.59077,-7.607792,"Avenue des FAR, Casablanca, Morocco",6,Electrician,
1486ed8f-fda7-4efc-903c-6fb66f5f6a1f,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,in progress,33.5891,-7.600865,"Boulevard Mohamed V, Casablanca, Morocco",5,Electrician,
928ae470-9ee7-4e24-a897-62f464e6de9e,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.587618,-7.578434,"Avenue des FAR, Casablanca, Morocco",4,Electrician,
d8ce7c9d-ecfc-4b72-9e3b-8449952c87aa,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.57511,-7.575691,"Rue de Fès, Casablanca, Morocco",5,Gardener,
918a1305-2842-4ffa-a6d1-9205161920fe,Post-renovation cleaning,Thorough cleaning needed after house renovations.,in progress,33.565572,-7.582484,"Boulevard Zerktouni, Casablanca, Morocco",2,Cleaner,
a041fa51-4820-4cff-b186-dc3da88c3734,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,completed,33.554481,-7.602664,"Avenue Hassan II, Casablanca, Morocco",1,Joiner,
6949966a-5fc4-42fe-9419-4ebc978909e5,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.558812,-7.579962,"Avenue des FAR, Casablanca, Morocco",7,Cleaner,
b911410b-c93b-4255-b845-01a5edb4f7b2,Tree trimming,Trim three large trees and dispose of branches.,completed,33.585002,-7.572584,"Rue de Fès, Casablanca, Morocco",6,Gardener,
7b9243ef-29cc-456f-a3e2-9ce4db51f2be,Install irrigation system,Set up automatic irrigation for front and backyard.,completed,33.582736,-7.579647,"Boulevard Zerktouni, Casablanca, Morocco",4,Gardener,
b0223d76-c9cd-4527-976d-7d184968c37f,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.561114,-7.577897,"Avenue des FAR, Casablanca, Morocco",6,Gardener,
60389106-4c3a-4c91-bf0d-75afe13cc3ad,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.588032,-7.603519,"Avenue Hassan II, Casablanca, Morocco",4,Electrician,
6f6a6f1c-3dc2-4dbc-a00d-f79886433709,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,completed,33.570804,-7.605369,"Boulevard Zerktouni, Casablanca, Morocco",3,Joiner,
6b919b3b-0346-4583-bd0f-d2c0b5cd1797,Door replacement,Replace three interior wooden doors.,in progress,33.564796,-7.603147,"Avenue des FAR, Casablanca, Morocco",7,Joiner,
fde0f651-b2e9-4919-a7eb-a7bf274b5587,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.586089,-7.577695,"Boulevard Zerktouni, Casablanca, Morocco",2,Electrician,
df1bc66d-1cca-4ee5-82bc-5acc23374fe8,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.58037,-7.592358,"Rue de Fès, Casablanca, Morocco",6,Gardener,
14b047b4-0f09-4e92-bce5-c4072059e69e,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,completed,33.583894,-7.586434,"Rue de Fès, Casablanca, Morocco",2,Electrician,
df3c182a-1edd-4558-a67f-f25f56ad1518,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.570139,-7.570518,"Boulevard Zerktouni, Casablanca, Morocco",3,Electrician,
7b2404fd-e3fe-4c47-93d9-47ea8fad4d2e,Door replacement,Replace three interior wooden doors.,in progress,33.581916,-7.587617,"Avenue des FAR, Casablanca, Morocco",1,Joiner,
f0c53dbc-293d-499b-8df5-ee2751a01653,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,completed,33.590923,-7.58441,"Avenue des FAR, Casablanca, Morocco",4,Electrician,
3d6779a7-ca62-40c2-b067-b958b884be1c,Install water heater,Replace old heater with new electric model.,in progress,33.57193,-7.607638,"Avenue Hassan II, Casablanca, Morocco",4,Plumber,
9232d137-572e-4124-b6f4-a63ddbd7ea4d,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,in progress,33.582212,-7.587926,"Rue de Fès, Casablanca, Morocco",4,Plumber,
9af3a0e5-ee7c-472e-bd76-d1881e181641,Office space cleaning,Clean and sanitize a small office (80 sqm).,completed,33.566283,-7.586646,"Boulevard Mohamed V, Casablanca, Morocco",6,Cleaner,
83f6aa4b-e799-490d-8657-bd81280c5f94,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.587259,-7.575782,"Avenue des FAR, Casablanca, Morocco",5,Gardener,
2d7854cd-c855-4c01-ac8d-1f6a79d3859f,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.559317,-7.605071,"Avenue Hassan II, Casablanca, Morocco",3,Plumber,
1108b14c-6c2a-4015-9c44-9850338d7266,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.555705,-7.601965,"Avenue Hassan II, Casablanca, Morocco",7,Plumber,
cc289c16-949c-4c58-880a-6d5b0e8101cc,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.58514,-7.593756,"Boulevard Mohamed V, Casablanca, Morocco",2,Gardener,
a4fddef9-5db7-42b9-b1a0-5f70a8b6ba20,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.576876,-7.596813,"Avenue Hassan II, Casablanca, Morocco",5,Joiner,
4a6c272b-0ce7-4c65-9669-e6dd5370e911,Tree trimming,Trim three large trees and dispose of branches.,completed,33.563127,-7.6022,"Rue de Fès, Casablanca, Morocco",1,Gardener,
804bf7ad-641f-4d73-a9ac-da8830db173f,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.565585,-7.579224,"Boulevard Zerktouni, Casablanca, Morocco",6,Cleaner,
fbb505ec-52e9-4d79-aa78-4d9769978d0b,Install water heater,Replace old heater with new electric model.,in progress,33.576667,-7.598281,"Avenue Hassan II, Casablanca, Morocco",1,Plumber,
56caa581-2b47-461f-9606-2736f616e958,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.592746,-7.583099,"Avenue Hassan II, Casablanca, Morocco",2,Plumber,
fe36ccfb-69a8-4bfb-befc-285f2e34e1ab,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.560716,-7.578221,"Boulevard Mohamed V, Casablanca, Morocco",7,Electrician,
a09f015a-5aa9-4c42-b361-ba8d3e1d9e43,Door replacement,Replace three interior wooden doors.,in progress,33.570362,-7.571215,"Avenue des FAR, Casablanca, Morocco",5,Joiner,
35cabab4-478b-46e2-9723-2381cccc140b,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.585802,-7.595319,"Avenue des FAR, Casablanca, Morocco",5,Electrician,
98503d5b-51b3-4ec4-8211-1afe14f973bb,Move-out cleaning,Deep cleaning before handing over apartment.,completed,33.554338,-7.607619,"Rue de Fès, Casablanca, Morocco",3,Cleaner,
ce937b10-d138-43ac-92f3-b3c6dae965ff,Kitchen sink clog,Water drains very slowly; needs inspection.,completed,33.553442,-7.578117,"Boulevard Zerktouni, Casablanca, Morocco",5,Plumber,
352e4a2e-3a4a-436b-b26f-7ff04990fa70,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,in progress,33.557213,-7.570991,"Boulevard Zerktouni, Casablanca, Morocco",5,Plumber,
f9e798a2-bd28-459b-a687-4439c4c959f2,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.561045,-7.602428,"Avenue Hassan II, Casablanca, Morocco",6,Plumber,
43e2bdcc-f821-4461-bc7e-09dc7652e696,Tree trimming,Trim three large trees and dispose of branches.,completed,33.579192,-7.608616,"Rue de Fès, Casablanca, Morocco",3,Gardener,
2df0cd1a-8c4a-4cba-88e6-49d2b50ed4e2,Kitchen sink clog,Water drains very slowly; needs inspection.,completed,33.587273,-7.604379,"Avenue des FAR, Casablanca, Morocco",4,Plumber,
7a81e01c-3d86-4bde-af5f-b6c334b2fd99,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.57983,-7.582089,"Avenue des FAR, Casablanca, Morocco",2,Plumber,
ec685c70-c86a-4aae-adf0-9bfd3e0a2333,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.56851,-7.585024,"Avenue Hassan II, Casablanca, Morocco",5,Gardener,
4122b4e9-70a7-4118-ba6d-59b0f5cad8d6,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.559948,-7.58346,"Boulevard Zerktouni, Casablanca, Morocco",1,Electrician,
d4291bc7-869c-4f9a-9667-634faedbf21e,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.568879,-7.578553,"Boulevard Mohamed V, Casablanca, Morocco",7,Electrician,
