$id,newPrice,serviceApplication,serviceTask
9d966c29-bbd1-4fc6-be66-f93fabc1efc5,43.96,295edf85-1a8f-4c42-ba50-8056596342a2,aee2eaec-a582-40ef-9001-b29a46d04ae8
887d5b29-2972-48cc-a30d-8ef786f25bfd,189.42,295edf85-1a8f-4c42-ba50-8056596342a2,8e097189-d400-453a-be71-75924b9a4072
91f25ada-df24-4415-8192-5a121d10a9ef,54.27,5fb59f7d-214f-4279-93ad-f4677a6fb92e,cf6dd78e-1d5d-49a2-95e4-7fac0029ebed
e4965e48-b99a-4a01-925a-3dcedf08c0c4,67.27,48110731-e551-4ca5-827b-757fcf4df990,cf6dd78e-1d5d-49a2-95e4-7fac0029ebed
f7b585fc-bdb4-4416-87fb-0be8284ceed3,70.41,48110731-e551-4ca5-827b-757fcf4df990,a155ed0f-f87b-475b-bfe9-950764b718d8
70ef346b-5a60-471d-9a83-094e45b49992,250.32,1d17d1fd-354e-46af-b2f0-1d30ef7a3aee,6800b2f6-3c79-4dc5-8621-3dde15943f58
e27dce05-d77e-4a9f-b1ae-5e9078a0c13b,286.51,1d17d1fd-354e-46af-b2f0-1d30ef7a3aee,ce04c6be-0e58-437f-87b8-a11cf683769a
f25a172f-c9d7-4de0-af4a-182fb96d2c1b,96.29,1d17d1fd-354e-46af-b2f0-1d30ef7a3aee,3c875771-faa6-4390-9e74-8078293eb1f6
c6801789-3215-4230-8ba7-d5316cc8f758,80.31,60f91b21-dc17-4c6d-a010-75397014e0a0,3c875771-faa6-4390-9e74-8078293eb1f6
a016e618-6d41-4d58-ab02-6c02f7c3dcdc,250.09,60f91b21-dc17-4c6d-a010-75397014e0a0,6800b2f6-3c79-4dc5-8621-3dde15943f58
a8fbb810-0011-410c-8c5d-00372b632ce4,58.01,85d36e86-da4c-4021-86e9-625ac621d255,3b0dd5d9-87cc-4b10-9282-c0353c1bb7f0
e3a07586-fca9-48d7-bb03-6004f9a9d80c,199.58,85d36e86-da4c-4021-86e9-625ac621d255,4c33e226-836f-4ea1-98cd-ffc73242dc1f
8dee924d-76ef-40d3-bdfe-a4f575f53dd7,208.39,85d36e86-da4c-4021-86e9-625ac621d255,6ffe29aa-eff4-420e-b210-c1a51fccdc41
90a5b6d0-01b4-49d6-bfa2-98b749755caf,203.53,4f8690f3-d7cd-46d8-bb35-ca2312ff619e,6ffe29aa-eff4-420e-b210-c1a51fccdc41
c413b08f-493c-4763-aa74-48654a414d6c,50.07,4f8690f3-d7cd-46d8-bb35-ca2312ff619e,3b0dd5d9-87cc-4b10-9282-c0353c1bb7f0
e042e01f-dfcd-4887-b181-fc9c82e25b5e,217.5,4f8690f3-d7cd-46d8-bb35-ca2312ff619e,4c33e226-836f-4ea1-98cd-ffc73242dc1f
ed441968-da05-41c2-9578-f1e1587d95cd,219.52,fe94deb5-ec02-4de1-bf29-a43b013497fc,66f875bd-8ffc-4198-aac7-009101558844
422d2fba-1873-4f38-bea1-9d7cd5db89ac,220.89,fe94deb5-ec02-4de1-bf29-a43b013497fc,1354036a-bc5f-4146-ab00-11aa6e0007e1
276a07df-d22a-46ed-94b4-3109413da93f,239.72,2582a1c4-d2ca-44a8-9f09-44d0b15b27c2,1354036a-bc5f-4146-ab00-11aa6e0007e1
c2201b79-652e-4b26-9be6-58e1ec4a45f8,157.98,366a9e08-79ff-43fe-bbdc-acb93ac6c628,9dea13ba-84d5-4731-bd02-c2ee898d751b
97a85c6c-be4c-476d-982c-a9525e5ea80d,194.86,366a9e08-79ff-43fe-bbdc-acb93ac6c628,e3a7560d-9292-4c71-b35a-199ebd5f4152
da9f438f-eb6a-4a5e-b4b4-c5c9971ef433,162.41,2f7a7bf7-4339-45cb-8219-5f705ca8c0a2,9dea13ba-84d5-4731-bd02-c2ee898d751b
f3830137-6c8b-4cc7-af70-8a45330573b3,195.94,2f7a7bf7-4339-45cb-8219-5f705ca8c0a2,e3a7560d-9292-4c71-b35a-199ebd5f4152
5b43d68b-402c-4160-879b-a37066aa7b7a,304.46,4cbe2a6c-cdd6-4a85-b28c-a0f85edcfe78,54a704a8-1683-4f02-9da7-ce8b7f72a45a
63e19638-c624-4b2f-91e2-8f0c978e5faa,165.68,4cbe2a6c-cdd6-4a85-b28c-a0f85edcfe78,32a65926-b7c3-4cee-8a51-4ee84a233883
4726299c-2a47-443d-b86d-463f80f83392,132.46,5e36db92-41fd-4404-a80f-ba90e8bdacf8,32a65926-b7c3-4cee-8a51-4ee84a233883
4dc8873b-6644-4ae8-82f1-d246f1775c4d,249.29,5e36db92-41fd-4404-a80f-ba90e8bdacf8,54a704a8-1683-4f02-9da7-ce8b7f72a45a
dea4472b-dc78-4505-9632-575728c2e141,255.09,a81760cb-dbd6-4c59-9d3d-76b3af320bc6,7288c04c-41ed-4b58-9d18-71a41d82bb6b
f3b211f1-73ee-4f3b-a9bb-9ee768f22c8a,174.19,a81760cb-dbd6-4c59-9d3d-76b3af320bc6,4944d8c8-00af-4e70-9307-63a9192448d3
9298c601-0808-44c0-b83e-d4fdbcd50b29,92.75,a81760cb-dbd6-4c59-9d3d-76b3af320bc6,02d66b20-1bd9-49e4-889c-f7ec570c6525
9da05b13-612c-4a00-a722-87390112285b,204.15,2c411a3f-bbaa-46d7-9e9c-eb4a7e8cbea5,4944d8c8-00af-4e70-9307-63a9192448d3
68895c45-079e-4edb-ac43-32df977bdb18,151.98,7bcf11a8-d89b-423b-910d-c65294a542f5,b805c1ae-9b8c-4c08-a8f9-0b53f376fed2
0f44f849-b73b-4cba-93ad-e9c4a58ff193,140.54,ed436e08-94df-440d-afd8-9a5941bd9d43,b805c1ae-9b8c-4c08-a8f9-0b53f376fed2
d5be3dcd-da5d-4858-bfbf-6e19a4458d93,188.14,ed436e08-94df-440d-afd8-9a5941bd9d43,c0e191d9-1d6a-4ab7-b054-303636907681
116ad5cd-7c70-4863-a60d-e9c21f9f7718,126.66,0839b8ab-ee19-47cf-9523-bf92841c0d01,8694d2e4-7fe2-4fa5-beb5-c9a6163b47df
6d188551-0345-48e3-86e3-6bc622983519,190.37,0839b8ab-ee19-47cf-9523-bf92841c0d01,f15f2e95-6944-47ce-8056-2d7a5263588d
865cb99d-14f1-4bcb-8aaf-55bcf95e4b19,194.2,5e7c692e-d4b8-4f33-860a-dffc933a1923,f15f2e95-6944-47ce-8056-2d7a5263588d
603ba1f4-1a58-4d8e-94b8-902938d06849,100.5,3fe0e03a-b854-4a67-8190-3ab013061b39,bcd6d760-a5e3-477f-94d6-90f31fbd9f2a
d1dce6a8-520b-4542-ab43-99245dbc96ce,108.73,15b759e0-d782-43ae-b527-1385ffe46dc0,bcd6d760-a5e3-477f-94d6-90f31fbd9f2a
a3e28b01-1e1d-452e-b9ea-5b8f18c227c5,140.32,81d3d8a4-88aa-4a8a-8a41-0d85a5505c33,b4bc6977-93a7-4353-ab15-6bdaa0a2ce31
84235f4d-0a4a-44e7-9a74-504b6eda3edf,286.36,81d3d8a4-88aa-4a8a-8a41-0d85a5505c33,ea5222f1-3a66-4b1a-b21a-73b753641c1d
65493dbd-7b14-4509-9d10-47b63ad47ba7,126.11,db0460b3-1922-4cb9-b06c-1cf39657b1c4,b4bc6977-93a7-4353-ab15-6bdaa0a2ce31
9072a0f2-aa04-49a1-9751-41038a9cbceb,167.13,db0460b3-1922-4cb9-b06c-1cf39657b1c4,f1eed166-f3de-44c1-a955-0c7812bf14fe
9f2c4db3-1af6-493c-b39f-b28eb58b7d64,273.0,db0460b3-1922-4cb9-b06c-1cf39657b1c4,ea5222f1-3a66-4b1a-b21a-73b753641c1d
e57c1f19-b0e2-44bf-aa48-2c0a0efba9ef,197.2,9e7a8650-0ada-4ec5-b965-a3f83a1bf8a7,90b5a56b-1536-4f9f-97cc-74b86d3d87cc
dc339941-853d-4c12-93b7-18cae276e40b,100.17,9e7a8650-0ada-4ec5-b965-a3f83a1bf8a7,e0c65a7d-702d-4523-af02-9a412dc8f035
02f79cad-65c1-405a-83f1-d1b977da12d7,195.95,9e7a8650-0ada-4ec5-b965-a3f83a1bf8a7,0028cee5-5360-4fbf-8731-e1957d5b7ac4
c5e696bc-2e71-40e6-893c-30fc681c248e,186.18,f9f9d802-5f4a-4de4-aaa4-8c4bf867fe03,0028cee5-5360-4fbf-8731-e1957d5b7ac4
80965690-a9b7-4c6a-a52d-a9f071e26db2,171.03,f9f9d802-5f4a-4de4-aaa4-8c4bf867fe03,90b5a56b-1536-4f9f-97cc-74b86d3d87cc
22653125-5af4-4e9d-ac6c-0909d845da3c,124.72,6e81d527-1331-4af1-af03-3948402d94a4,6dd65208-ff8e-4901-b035-a9268f3ce212
239263e6-b3ee-407b-bd0c-740efb903e65,161.43,259da930-d569-454f-962e-76e070faea3c,92d91ddc-e633-4d03-9bcb-5801c905915e
c4751d8f-74fe-40a0-9745-46f1ea19206a,52.97,f2b8451e-4d22-4d46-8c90-040924e36d7b,843ec477-1012-4475-b764-9066d63ed2b0
00e6de6d-470b-4a22-983f-1b37f24153b4,135.94,f2b8451e-4d22-4d46-8c90-040924e36d7b,7d33069c-8052-48e6-b7de-f149ae17f8ef
b5e1fee9-7840-4436-8880-b3eda2875723,105.61,fad20cf2-da74-4256-9d66-fdd0d8c0930d,7d33069c-8052-48e6-b7de-f149ae17f8ef
bc764273-6a9f-4376-98a9-fb8160cec4ad,109.52,bcb81021-b252-4675-b87a-75956f3d3b7d,3ee0270d-a562-412f-896d-aa87141e77a8
08a71fd5-754b-4e48-8693-7a78d120cb62,109.86,bcb81021-b252-4675-b87a-75956f3d3b7d,ebd6a30e-5bbf-4990-ae06-107a03ff9687
6b6f2394-735e-459d-9515-6ece3bcf6f32,137.9,d214608f-bffc-4716-8698-94e3e61b1e77,390d7714-f687-49c4-b318-8ef084dfcae1
cf585e6c-a141-4a93-84e0-8a8fd55047f3,200.17,5b70d3c9-3f38-4034-8e35-da834aefea86,bba857dd-55b1-4979-b5a6-2dfeed4fbf08
e63227e7-15be-42af-9bf6-fcaf4a7807c1,68.21,5b70d3c9-3f38-4034-8e35-da834aefea86,698ead70-ec62-4b26-9071-86b5753d05b2
c035e8e6-4351-477f-8842-5bb938c5e6e7,147.89,5b70d3c9-3f38-4034-8e35-da834aefea86,24fbe78b-9ea6-4607-a08d-1fcf0788287b
2077915a-c36f-468b-9051-74b058d30039,154.95,6d3f9861-5368-455d-a915-7fe966f96220,24fbe78b-9ea6-4607-a08d-1fcf0788287b
fc2e432e-41e1-47ea-b1bd-85a328e7f391,226.63,27e94b81-d365-44bd-b904-0fd654552bc0,36cb5244-a865-472c-88eb-df2354e48f06
b3f1c701-b833-4103-8d46-56c6d1690f07,200.26,27e94b81-d365-44bd-b904-0fd654552bc0,01684673-91cb-47fd-87a3-025af7e4cc90
8c1087c3-c5b6-45d6-8c59-cc9976ec8b57,186.94,177ba4e8-f3dc-4afd-9495-54cad527f8e7,01684673-91cb-47fd-87a3-025af7e4cc90
c7878ee3-1016-4788-a08d-317d914ffaf9,102.87,260e4ad6-0df9-48a9-9f1f-10a5535d31f1,a925772b-b369-4799-9bf7-f90337c12045
b62c279d-dfed-469f-a601-959798502d0d,232.02,08eb10c8-9338-490d-8014-a69454c735e5,132aee54-9c39-4df9-8f26-8043d501c3ed
8421b87c-ac0f-4415-b758-a665bdec498e,117.71,08eb10c8-9338-490d-8014-a69454c735e5,a925772b-b369-4799-9bf7-f90337c12045
5103657e-ff61-4da9-8e85-d3de4a0b3f22,214.52,08eb10c8-9338-490d-8014-a69454c735e5,e96c86fb-fe78-4f62-8c48-a81ff6209bf1
84c98109-fb2f-46cd-80b2-ba6c1fe874c4,165.45,16c196fd-6cb2-4117-a762-34b3e4d21da0,7a48e3ad-99d7-4350-9963-34b4d4395f42
4fbe9761-5009-49ea-9a45-6792fcb43a2b,192.28,16c196fd-6cb2-4117-a762-34b3e4d21da0,365f417c-519d-48d0-9edc-f1756adc5185
28e9ee05-6b89-42c1-a955-ffa41bcc74fb,204.3,1853a3cb-560b-4ad8-b725-66873a4203b2,7a48e3ad-99d7-4350-9963-34b4d4395f42
c0cbacf8-3d20-4046-a81b-5aabfa709dac,51.38,d7724f41-0cbb-46d8-ae8a-781123601712,d55dbd86-a10f-4c70-925c-a8f8a9843f3b
f05cf705-955f-47c8-a141-71082abef40a,149.2,d7724f41-0cbb-46d8-ae8a-781123601712,691958d8-4f2e-4142-ab72-ea3d2f6eba32
006e09f6-d46f-474e-b9a8-633b61e69160,106.27,fb97f777-6dd1-4feb-ae62-bdfbe46f72ed,691958d8-4f2e-4142-ab72-ea3d2f6eba32
eb1a4d21-ee9e-413d-8d88-eb65c909a538,233.21,8e9e9aad-3692-44fd-a195-93f853c3fc41,a645c693-4c82-4ad3-b5e0-3f3ee7853360
aac4e7f7-1390-43fd-a8ce-72129affc7ea,63.11,8e9e9aad-3692-44fd-a195-93f853c3fc41,593dd365-01a2-4bdf-8677-e2eab4348658
f75637c4-fef1-4947-aa29-48089d1275d3,62.29,dc1c598a-906d-4f98-a968-0492192218b4,593dd365-01a2-4bdf-8677-e2eab4348658
e89bbade-9161-4157-9f90-dece426e645e,209.86,dc1c598a-906d-4f98-a968-0492192218b4,a645c693-4c82-4ad3-b5e0-3f3ee7853360
975d6436-84fd-4484-897c-08c7745eb202,140.24,e5b7fcd4-4712-4782-bf7c-a66b549cd435,7cdf6ae1-63df-4277-b62b-b80f9555ecba
cac0d5f0-607b-4225-a255-dc4cb43cba6a,172.75,e5b7fcd4-4712-4782-bf7c-a66b549cd435,5652ddab-55ad-4864-a6be-254824d2817b
293b4f2f-a4e8-447c-9687-18f325e28c57,58.89,83cb4203-e9b9-4d3c-bea6-45f06ca2604b,06567aa1-70fc-462c-b2e3-0d8634849825
39c5f7ad-2391-4dfb-ad33-29e1bfa628b5,121.79,83cb4203-e9b9-4d3c-bea6-45f06ca2604b,7cdf6ae1-63df-4277-b62b-b80f9555ecba
8355f3d7-1565-4ee6-a56a-fbeaa952fb4d,148.23,b69650cd-e6a4-4997-b4a6-21d644e0b8b3,cb173964-b05b-4dc8-ab67-288317ee1d89
dcb4af0f-2bc3-4242-825f-877fd39e322e,121.34,73ea8666-a6d9-4e86-b1c2-907f09083e2a,5afe7aa3-341e-4a68-a812-76098e398676
423a8f75-add9-4bc2-909f-89ac6a6f7376,98.29,9226d909-45a3-474b-bd82-2760b4fa2587,5aed3a39-4a72-404d-bed9-2ac08823b73b
da5ec97f-e927-4527-bca2-c36b08737b21,158.42,9226d909-45a3-474b-bd82-2760b4fa2587,04acfac6-5d9d-432c-a48f-680de16b68ab
ac5417ec-23bf-4da4-9a84-99f1c7bcf10d,84.37,d949f20d-5623-4ed3-bbc3-a260a11bb874,5aed3a39-4a72-404d-bed9-2ac08823b73b
8d73d6e3-e4d4-4c77-af8e-1a417510464a,152.86,d949f20d-5623-4ed3-bbc3-a260a11bb874,04acfac6-5d9d-432c-a48f-680de16b68ab
763397a4-4ae1-4fde-8d34-5bdee8c5f76c,250.29,d949f20d-5623-4ed3-bbc3-a260a11bb874,2b33f463-7d9e-4fcd-b10b-e59a73471e7c
a73691d1-8d9b-4510-8185-0a9be0dffa4b,115.62,c25b0b09-74f5-4b5f-ba45-fa900c385bd7,b71c3416-e30b-440e-b79a-8006efb28103
b6fe06a1-2708-4498-b4c8-f835d5c83aed,66.55,c25b0b09-74f5-4b5f-ba45-fa900c385bd7,90c620bb-9ed8-48c7-be95-bc6570a88a74
73c5f390-646f-47f0-9cff-79bb0adba489,171.59,c25b0b09-74f5-4b5f-ba45-fa900c385bd7,3b893b87-9a5d-4dfb-84f2-ef4cfada7845
07c14b5b-bf4a-457f-bb16-6dc89dce069c,168.91,f53fbf03-e9b8-4829-bb28-2877492f7292,3b893b87-9a5d-4dfb-84f2-ef4cfada7845
3a22ed37-767d-4b15-bd73-d543fc5e2b52,57.42,f53fbf03-e9b8-4829-bb28-2877492f7292,90c620bb-9ed8-48c7-be95-bc6570a88a74
e84ea836-8b8f-46d6-b0d3-a03768c94d6f,116.4,f53fbf03-e9b8-4829-bb28-2877492f7292,b71c3416-e30b-440e-b79a-8006efb28103
e5505f3c-ff64-4281-aec1-cbe7780b5c3e,143.65,0123ccdf-1750-4396-ab88-6982c3f47925,88bf0d70-6106-4a07-9cc9-31664f88e169
6b39be0f-1a72-4410-95e8-c1083e67ffd8,146.12,5996d4a5-829b-46f6-bc51-72d7e3c03153,88bf0d70-6106-4a07-9cc9-31664f88e169
fa9e250a-6fe0-4f79-b598-fec7622b7d14,80.06,5996d4a5-829b-46f6-bc51-72d7e3c03153,d4abde6a-03fb-4684-8ed2-7f5b284bba5a
45dabed1-3046-49b1-865d-e37c3a19d09e,232.5,ce4da0c0-49fc-48f2-bc61-0b5a16a28365,27ae2db6-b098-4cd7-a190-e47b2e4afd4f
e200b453-34b1-420a-af0c-2ae0ff90bf41,212.1,ce4da0c0-49fc-48f2-bc61-0b5a16a28365,9c4443e4-787a-40b9-8fef-066a86867ea2
34ebfaad-fc0b-4d37-99ea-3c59f4861fe3,247.61,c270e3ad-c6a6-49f6-ae77-6c86546bdd18,9c4443e4-787a-40b9-8fef-066a86867ea2
0244e106-bafa-4b66-9045-123d318eb76b,42.77,3747451d-4069-4db4-b6ab-64aa867fcaac,c07abb16-b26c-4383-8be0-697d3ba87a6b
08cd4efa-ceaf-4fa1-9eb4-665e68fa2224,225.93,3747451d-4069-4db4-b6ab-64aa867fcaac,13fbc732-7c77-43a6-9b23-e7dd80c71f7d
7549ca56-244a-4225-b387-8cafb4953df2,71.3,bd868725-0f45-4c12-a671-dd5ba18c5bba,27f9fb75-89d7-4ad8-80ba-8288cec74603
87a3e662-585b-453b-8742-2201f3d0ad5e,84.45,fc6c16b8-502f-4af5-8a98-817a588c186c,230df3ac-b8c7-4fc0-950e-a1de8e19a957
e6516ad0-3187-484f-8100-776c0ed458e7,103.54,daf107b0-2024-418d-a80e-21e749d05c02,a37a7a7f-aaf2-41b1-9b3c-52ebb05e71d4
a0072f89-a4ff-42ab-b03d-a02330502253,65.92,daf107b0-2024-418d-a80e-21e749d05c02,230df3ac-b8c7-4fc0-950e-a1de8e19a957
f1b18cc2-ae6c-49bc-91c1-5ea53b8797f7,42.88,8d14efdf-c7ea-4eb8-90df-683371b81fed,086acf56-85ee-48af-9b5c-767ce68ee8b2
88592e7e-bce5-49dd-8c42-5387da7cbc2c,118.37,8d14efdf-c7ea-4eb8-90df-683371b81fed,11c65d31-2a35-45ac-82ce-e75300edd636
e2baa142-a883-44d5-bdb0-082352ec0423,121.88,fcf8c4f5-50af-44f6-9dd6-b9b6c5a2368e,11c65d31-2a35-45ac-82ce-e75300edd636
67301c78-b98a-433d-90d7-14d2acab56a7,221.25,7b2da46b-7048-4330-8d7c-299e23183837,4d3f782a-6193-4cb9-80cb-243e2052dc0c
991b12dd-f420-4a2e-a072-21087f1f379f,231.68,8216dbbb-3806-435a-bb38-98b7890209e5,4d3f782a-6193-4cb9-80cb-243e2052dc0c
39edc6d2-17d9-4e63-a9ed-71c396729658,180.11,8216dbbb-3806-435a-bb38-98b7890209e5,6bfbdd7d-b6c8-40f4-976f-9007a4cc1ec0
fc8f575d-6df2-48a3-bc12-67f279c12fc7,195.88,c9633d5e-d4bd-4c1a-abae-e7ed63a9dcba,99ebb5e2-dfad-4e74-9044-04308b340f8c
4a5b27b4-50de-40ea-9b0a-a9e1c61774e8,270.57,c9633d5e-d4bd-4c1a-abae-e7ed63a9dcba,87e7d8ae-f7d3-4d63-92fe-eea99ac94626
d3b28a83-17d4-4b43-bd55-10a41cdeec60,219.11,bc4dfa65-adc2-4bfd-9e9b-6e943af30bef,87e7d8ae-f7d3-4d63-92fe-eea99ac94626
e654d60e-e674-41e8-9a5f-0cf7cf7ce1c9,128.66,bc4dfa65-adc2-4bfd-9e9b-6e943af30bef,6bce7733-bd85-4338-9918-c3823230dec9
1df285bf-410a-426c-9f81-069e6f6e0e46,169.36,de6b9a56-973c-4387-bad6-bd6072576df4,86151f9c-4256-4461-a94b-eab6312c1c55
e07b4603-5e54-4b5e-a7af-3a2e2f55fadf,125.7,de6b9a56-973c-4387-bad6-bd6072576df4,67c69d27-07d9-4b2a-8cc0-d8f1d1e50c1b
5b499292-14ed-4cd9-a56b-9e0bfe1c611a,134.52,de6b9a56-973c-4387-bad6-bd6072576df4,979de4bc-a5cb-469f-ac74-de40fab2f489
da4bb3e1-10f0-45d6-b04c-a7a12d38a923,173.43,3e9e9d86-18aa-4eee-8402-9ccd91b18e86,979de4bc-a5cb-469f-ac74-de40fab2f489
0b9c447e-8f0d-424a-a75a-08371f05790b,230.86,3e9e9d86-18aa-4eee-8402-9ccd91b18e86,86151f9c-4256-4461-a94b-eab6312c1c55
f2291ac3-6acf-4b1d-a426-09ad32a03b5b,190.08,6faa7705-e748-4e59-8edf-b0454012aa5f,b833511d-278f-41bc-89a9-5018668ac0c5
33030dca-a370-465e-8a35-0dd3efd042a5,197.58,1b0510b3-fc37-47f5-8daf-5798f3506a45,b833511d-278f-41bc-89a9-5018668ac0c5
dc39c076-fffe-4f8e-bab3-62a211ba1a31,135.56,dc00774f-5cd7-4ab3-8818-001d744f449d,7f085ae5-9ce3-44aa-937d-b8731a408540
ac523d7d-f215-42d0-8f52-b8fd8e2ed840,144.22,9169fcec-6890-435d-a269-85bd7474f96b,7f085ae5-9ce3-44aa-937d-b8731a408540
e6a91b48-da26-439b-b78e-e68db46da579,230.7,2b633420-5803-4100-9705-ef61e5c45a3f,faac42ce-2820-49d8-9fc5-387ec8beeb6f
3e8e1a2d-24d9-4692-89d7-f4e94a84dd2c,294.85,fdc9ae7c-d788-4db7-a37a-6a308f263280,faac42ce-2820-49d8-9fc5-387ec8beeb6f
771a89a7-6c45-46a8-9c88-7f1055bcdaea,288.94,cc027c03-6b8c-4891-b79d-7f022b38551c,5bbb5625-ecb4-421a-bb07-653fa268171d
f6913671-2eb7-4d22-8c8c-84c47d3f5324,217.36,5128d48a-eadb-4c03-9b70-adae75647160,7db890b8-61fe-45be-a25b-6d29a690764a
2ccb61bb-4e42-48e6-b407-2a07370c8c1f,160.85,65d6989d-f385-4572-95a0-2fc56d9317bb,924fe146-9eed-41c2-8e1e-272c1585d89e
ff4cf8ef-ea08-4d78-b314-3bc194026165,224.74,65d6989d-f385-4572-95a0-2fc56d9317bb,0f49f6eb-56f1-4412-a891-2545617903e6
d0ae2e45-3b1e-46c5-8156-e9c2fa6b2a13,86.78,65d6989d-f385-4572-95a0-2fc56d9317bb,18342e95-1715-4faf-857f-1ed5a1e1d310
2d08e60a-6c7d-43f8-872c-aac24346cd35,132.34,39ff28c4-57b7-40b7-a9ff-75b7bb568857,924fe146-9eed-41c2-8e1e-272c1585d89e
d33e790b-375f-4c60-aaf4-5e041aab008f,89.1,39ff28c4-57b7-40b7-a9ff-75b7bb568857,18342e95-1715-4faf-857f-1ed5a1e1d310
9a3ae27c-8b68-40d5-ac49-ca181309ceba,173.7,46e438f4-c904-4750-9def-91ec77a65024,73c1632c-1db4-4a2e-b572-875164c19fe1
49606207-1949-47c2-a5b3-600095cdcf04,128.25,46e438f4-c904-4750-9def-91ec77a65024,bf59a3f9-584f-421f-b6e6-5e6e22982c25
0ba3f423-bfb5-406c-a9db-44ed8011061d,166.25,16b93536-a1ab-4aca-8647-ce62288d97a4,73c1632c-1db4-4a2e-b572-875164c19fe1
0641f4ef-8214-4a7a-9a79-69c631615f8c,144.74,16b93536-a1ab-4aca-8647-ce62288d97a4,bf59a3f9-584f-421f-b6e6-5e6e22982c25
812f1f62-d4c6-47f8-a8fa-82ecc1530b63,213.02,8c9b229a-4efb-42ef-b0f4-952514dacb71,c3a02341-378d-41c8-8e67-167c38830baa
ca33cd7e-1eba-4709-8225-484bfe70a36f,206.46,89b676f2-594b-47c8-a0bc-cfd4924ce2b4,c3a02341-378d-41c8-8e67-167c38830baa
9fd19b85-6e74-4ad5-94f5-be77b0726aef,139.91,a2132414-f5c2-4d98-a2cb-fee9a5ea752d,00b453a0-6787-4458-86e7-ee359e85df2a
eeb392f0-4d08-4ff7-8e3b-2f13935bf5d8,137.87,5edd1076-b315-4519-af71-ae294c964817,00b453a0-6787-4458-86e7-ee359e85df2a
e411823f-383e-4d1f-afa8-d4d62ca1f4ec,221.36,5edd1076-b315-4519-af71-ae294c964817,f66cfa2e-751d-48b9-9d76-2b6452ac1252
27ee8305-c6fe-43ab-8e34-781ca2475a72,165.58,6a93b3ac-5aef-42b0-b652-6c7ff4654b5f,c750e172-a384-40d0-9285-b9a95fb93ac8
65b26db6-9b77-4643-b35e-b2b99d6ef3d1,147.2,6a93b3ac-5aef-42b0-b652-6c7ff4654b5f,505a5bdc-8fb9-4c14-94e3-aabf4e72800d
cfb398bc-7014-4703-b345-fcf73c68aeb1,181.65,af15a499-ab96-414d-bd2a-1c431a474bb0,505a5bdc-8fb9-4c14-94e3-aabf4e72800d
b2c0ed3a-22eb-4a5b-8674-a31fa0d4f358,162.67,af15a499-ab96-414d-bd2a-1c431a474bb0,c750e172-a384-40d0-9285-b9a95fb93ac8
520784a8-57b7-4c3c-9e3e-6a481e4f2ba8,262.7,dd20c67e-355c-4742-aaec-f7c31fc8836c,af8d674e-d0ae-4edc-aa1e-f0f32cadb899
26204037-3f5a-46a5-92ce-35a47701718c,190.9,dd20c67e-355c-4742-aaec-f7c31fc8836c,cd5ae521-021b-4f8d-acc5-9366941123f2
0765a39c-976f-410f-baea-9d56553669a5,286.89,30e7e45f-25c3-4ba7-8bda-e1bb9bd3fb83,af8d674e-d0ae-4edc-aa1e-f0f32cadb899
b54ad047-0f1f-46bc-b6f2-effad8fa1727,180.29,30e7e45f-25c3-4ba7-8bda-e1bb9bd3fb83,cd5ae521-021b-4f8d-acc5-9366941123f2
c1540004-d13f-471c-a74e-a732edf65d51,200.22,7f47dca8-9f3c-4f93-8b46-f06b062cafdf,86c25284-8179-48e2-88a1-60e4a168222a
612c21f7-4dc0-4ff5-aecc-86ff57a094c1,185.29,20f384ea-2608-4688-a6b8-f3a234e27100,86c25284-8179-48e2-88a1-60e4a168222a
77ef7560-eb44-4a84-8cc1-c915393774fe,184.24,20f384ea-2608-4688-a6b8-f3a234e27100,41c348b5-a93b-4e46-b9ff-d2cb73fc04b3
8ec001a1-2c2d-406a-ac76-e24e49049113,231.14,81be1b89-149d-4542-9771-02b60835ffbc,75d9f586-9584-4bef-b0dd-a050db8e1b42
60eef9f8-58d8-4605-8bf8-1959ef67381c,201.64,0e10d8b0-26c5-40c5-808f-fa927e25e1f9,75d9f586-9584-4bef-b0dd-a050db8e1b42
02fa95eb-dcf6-40b1-984c-f17060d48dca,179.18,0e10d8b0-26c5-40c5-808f-fa927e25e1f9,de661d65-1ae3-4c8a-8df2-00e0e27567ff
72176d8f-e8ca-4df1-8a62-59e2d757f937,256.36,e34844fc-1a57-417a-a889-b7ee8f56efd0,979863e0-427d-44db-8902-c1c7d8595a57
c0314d59-78fa-4d74-9517-c155fe7385ca,230.1,792d5e00-a86c-470a-8bf9-fb20bc0f0215,979863e0-427d-44db-8902-c1c7d8595a57
1fea1aaf-ef45-42a7-b0c8-92a36cbe48dc,134.39,792d5e00-a86c-470a-8bf9-fb20bc0f0215,5e83ab77-27b2-449f-9d90-5e0ae87c75df
f33903d2-c77b-4f47-ac25-0fbbb3921e49,203.44,403820d8-46e7-42d9-a30f-d89f05fe4709,f4a7f0f7-eea4-45a2-a954-ac5c0866ab1a
d9e434da-ba94-4d9b-95f8-8ba3b0ea4a41,84.86,403820d8-46e7-42d9-a30f-d89f05fe4709,d9d1bb22-563b-4023-8c7f-fd50db748741
c6f26544-97a7-4a53-a676-3e80100b939a,89.24,635b775c-b1f1-4d18-abac-ab18d4c11385,d9d1bb22-563b-4023-8c7f-fd50db748741
