$id,message,startDate,status,newDuration,artisan,client,serviceRequest
1e77c87f-0dee-442c-9d31-67b780b760ce,"Hi, I have experience with gardener work and can help with this task.",2025-07-09T20:49:49.060041,refused,1,,,67529b9c-86c7-4ef4-9325-9d329fc60a23
abdfa9b3-4e87-48d4-b972-92559230d8e4,"Hi, I have experience with joiner work and can help with this task.",2025-07-05T20:49:49.060096,accepted,7,,,2d370e83-27ae-46f7-aa52-a66fd0425c5e
f38318e0-9003-462b-8cce-00843b626bd3,"Hi, I have experience with joiner work and can help with this task.",2025-07-11T20:49:49.060128,refused,6,,,2d370e83-27ae-46f7-aa52-a66fd0425c5e
5c799703-3353-48c8-a495-15bf128d4b0b,"Hi, I have experience with gardener work and can help with this task.",2025-07-08T20:49:49.060232,accepted,3,,,c282c8ee-c6ff-42fa-931c-74485e55f27a
5aaef678-2f15-4664-980e-6fc3b6c46ea5,"Hi, I have experience with gardener work and can help with this task.",2025-07-04T20:49:49.060276,refused,4,,,c282c8ee-c6ff-42fa-931c-74485e55f27a
6a1630dd-ad0c-4fe7-9773-8c101974468a,"Hi, I have experience with plumber work and can help with this task.",2025-07-03T20:49:49.060370,accepted,8,,,8ef2bed4-a68b-47a8-9246-9a87585f32b5
3f97f6f1-e777-4601-b631-b558c0344af0,"Hi, I have experience with plumber work and can help with this task.",2025-07-03T20:49:49.060413,refused,8,,,8ef2bed4-a68b-47a8-9246-9a87585f32b5
3c012d68-db67-4a42-9f58-0f2b2f8ae9ce,"Hi, I have experience with gardener work and can help with this task.",2025-07-09T20:49:49.060684,accepted,8,,,4c9bae68-3a04-4824-a7ce-247850ee262c
7a6d6264-79fc-41bb-9d26-68d05c4a7bb3,"Hi, I have experience with gardener work and can help with this task.",2025-07-09T20:49:49.060757,refused,5,,,4c9bae68-3a04-4824-a7ce-247850ee262c
4ef04678-dc39-4e45-8f85-c3d6cde536f2,"Hi, I have experience with electrician work and can help with this task.",2025-07-11T20:49:49.060879,accepted,7,,,91bdc5cc-a03b-43a9-9f59-77704c425543
edfa2ad6-ccfb-4fc9-9140-b7f5e68a16e0,"Hi, I have experience with electrician work and can help with this task.",2025-07-07T20:49:49.060930,refused,6,,,91bdc5cc-a03b-43a9-9f59-77704c425543
6ebe992d-e507-450f-8c5a-14abf4e772a1,"Hi, I have experience with plumber work and can help with this task.",2025-07-05T20:49:49.061129,accepted,4,,,91864be8-4238-462e-8fe4-a6fa3b26c193
ee7fae19-ace0-4633-bc7c-c20bc82ad7d9,"Hi, I have experience with plumber work and can help with this task.",2025-07-09T20:49:49.061183,refused,2,,,91864be8-4238-462e-8fe4-a6fa3b26c193
9ad0f59c-b5c9-4665-a5f9-26e03061b5df,"Hi, I have experience with gardener work and can help with this task.",2025-07-03T20:49:49.061325,accepted,4,,,ac240ada-6277-4b0b-b29b-fa77525dbd68
c0b4904d-0481-453a-8ba2-a8add94e4f94,"Hi, I have experience with gardener work and can help with this task.",2025-07-06T20:49:49.061363,refused,4,,,ac240ada-6277-4b0b-b29b-fa77525dbd68
888aaca9-44c8-4ae4-816d-c231c407594e,"Hi, I have experience with plumber work and can help with this task.",2025-07-03T20:49:49.061453,accepted,5,,,9fc2b7f2-7437-4255-9767-8bdb3410b1f4
a385468b-1d32-407a-821e-b23c05a0050f,"Hi, I have experience with plumber work and can help with this task.",2025-07-07T20:49:49.061475,refused,7,,,9fc2b7f2-7437-4255-9767-8bdb3410b1f4
d2657508-a4f2-443f-8016-97547d998f25,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.061594,accepted,5,,,8bd8d762-dd7c-4ebe-b474-7473716a221d
a05d4232-f651-48da-85a5-7dd24713bfab,"Hi, I have experience with gardener work and can help with this task.",2025-07-07T20:49:49.061617,refused,6,,,8bd8d762-dd7c-4ebe-b474-7473716a221d
005dd403-1949-441c-a29d-56d7f5280215,"Hi, I have experience with gardener work and can help with this task.",2025-07-13T20:49:49.061683,accepted,1,,,94b98d34-b52f-45b4-8ac2-4ad951254542
1a88d530-0327-48b7-9083-ed8d1595ec53,"Hi, I have experience with gardener work and can help with this task.",2025-07-06T20:49:49.061712,refused,1,,,94b98d34-b52f-45b4-8ac2-4ad951254542
5cc8c26d-0627-4a28-a600-f43314a56393,"Hi, I have experience with cleaner work and can help with this task.",2025-07-07T20:49:49.061831,accepted,9,,,a7205dbd-552c-414f-88fb-5ba32939256b
46f734c9-9ef0-4f6a-a372-7dd33651e4ff,"Hi, I have experience with cleaner work and can help with this task.",2025-07-09T20:49:49.061861,refused,7,,,a7205dbd-552c-414f-88fb-5ba32939256b
2629e4b9-d935-43ed-badc-ae710e469bcb,"Hi, I have experience with plumber work and can help with this task.",2025-07-08T20:49:49.061975,accepted,4,,,1e2a4f79-fb84-4587-858b-66760db69ece
b69010dc-661e-4790-92d5-e50708e08376,"Hi, I have experience with plumber work and can help with this task.",2025-07-03T20:49:49.062000,refused,3,,,1e2a4f79-fb84-4587-858b-66760db69ece
7ad0fa7e-74c5-41ed-be29-d76cdce65f02,"Hi, I have experience with plumber work and can help with this task.",2025-07-10T20:49:49.062098,accepted,6,,,545a4996-eb33-4b23-9588-036e44ed475a
2ba337b4-5bcd-40a9-a969-c4b47b3d0952,"Hi, I have experience with plumber work and can help with this task.",2025-07-10T20:49:49.062149,refused,5,,,545a4996-eb33-4b23-9588-036e44ed475a
f462ac25-e378-46b9-8444-ef7b601c3c67,"Hi, I have experience with plumber work and can help with this task.",2025-07-13T20:49:49.062222,accepted,6,,,32053b20-bffd-4026-a269-315aadfd0874
42193e10-b8a2-4220-884d-b2af7593bb07,"Hi, I have experience with plumber work and can help with this task.",2025-07-06T20:49:49.062243,refused,4,,,32053b20-bffd-4026-a269-315aadfd0874
53c9c25d-78df-4731-a082-547398f8fede,"Hi, I have experience with cleaner work and can help with this task.",2025-07-05T20:49:49.062357,accepted,3,,,9b2b97de-1ef7-47d8-a958-8ba382bb94d9
23dcefe0-e03e-4299-929f-97c3bd914478,"Hi, I have experience with cleaner work and can help with this task.",2025-07-05T20:49:49.062400,refused,4,,,9b2b97de-1ef7-47d8-a958-8ba382bb94d9
69e131d0-a5a9-4a40-8cef-1d88f7cf7eb4,"Hi, I have experience with joiner work and can help with this task.",2025-07-04T20:49:49.062464,accepted,1,,,c08c0338-9bfa-498b-bb3e-5356c1cb30f2
9b8869bc-fb10-4528-a204-5241f21bb81e,"Hi, I have experience with joiner work and can help with this task.",2025-07-10T20:49:49.062492,refused,3,,,c08c0338-9bfa-498b-bb3e-5356c1cb30f2
a4875770-07e0-4241-bd7a-b6e83188c754,"Hi, I have experience with electrician work and can help with this task.",2025-07-13T20:49:49.062586,accepted,3,,,52ebaf27-25bf-4269-be05-e2c0c7dcf90e
263f6faf-cf13-4af5-affa-d229e05ee4f5,"Hi, I have experience with electrician work and can help with this task.",2025-07-09T20:49:49.062632,refused,2,,,52ebaf27-25bf-4269-be05-e2c0c7dcf90e
7735c09e-e707-4480-8640-cd512492ddbf,"Hi, I have experience with cleaner work and can help with this task.",2025-07-03T20:49:49.062714,accepted,3,,,7d721395-3fd7-4579-92ee-d051a5751ac7
cfb0eea3-d5e1-40ad-b9c0-bd54b3ca0ac2,"Hi, I have experience with cleaner work and can help with this task.",2025-07-09T20:49:49.062761,refused,3,,,7d721395-3fd7-4579-92ee-d051a5751ac7
1776ebb6-7fec-4073-82be-31cdcab88cb4,"Hi, I have experience with electrician work and can help with this task.",2025-07-05T20:49:49.062828,accepted,5,,,bc7b5dea-8856-4591-9197-8a12d017f0cd
e8310767-5bcb-43a4-9ea0-463efa2c16d6,"Hi, I have experience with electrician work and can help with this task.",2025-07-05T20:49:49.062871,refused,6,,,bc7b5dea-8856-4591-9197-8a12d017f0cd
fb5a748e-e041-4cb0-a4f1-d48130475f0c,"Hi, I have experience with joiner work and can help with this task.",2025-07-13T20:49:49.062961,accepted,6,,,d0a3632a-4a42-47b5-83ed-b2246bb8bfde
67523600-84d8-4847-887f-402792b9387b,"Hi, I have experience with joiner work and can help with this task.",2025-07-08T20:49:49.062992,refused,7,,,d0a3632a-4a42-47b5-83ed-b2246bb8bfde
de8b2292-04fa-4865-8420-edcc83a63d2e,"Hi, I have experience with joiner work and can help with this task.",2025-07-04T20:49:49.063092,accepted,6,,,8213ed40-8fbc-44b4-a78a-563febf08bc9
9e80de45-0561-4861-aea5-8fbb4c36efcf,"Hi, I have experience with joiner work and can help with this task.",2025-07-07T20:49:49.063151,refused,6,,,8213ed40-8fbc-44b4-a78a-563febf08bc9
a76be95f-3812-4bce-8e7a-1793ee96f0b2,"Hi, I have experience with electrician work and can help with this task.",2025-07-06T20:49:49.063235,accepted,6,,,e5f4efd3-979c-4833-9cae-b70902028e55
b6c11711-41cf-4a63-a9ac-c097c59bfd88,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.063276,refused,6,,,e5f4efd3-979c-4833-9cae-b70902028e55
38620157-4847-4c06-a4af-0d808004c635,"Hi, I have experience with gardener work and can help with this task.",2025-07-10T20:49:49.063396,accepted,7,,,ddf19880-a582-428f-83df-8456ed259145
d096289a-39f0-4cf4-8915-9a4e46f2c639,"Hi, I have experience with gardener work and can help with this task.",2025-07-07T20:49:49.063478,refused,8,,,ddf19880-a582-428f-83df-8456ed259145
c726eb45-b133-40c5-912a-ee9141fdf9d5,"Hi, I have experience with gardener work and can help with this task.",2025-07-13T20:49:49.063593,accepted,6,,,028f58ef-b73b-47ab-a289-db91829e5225
a369cea4-d6b3-4ee7-9e5d-115bb909affc,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.063637,refused,6,,,028f58ef-b73b-47ab-a289-db91829e5225
46a8ea63-45fd-4e8c-bea2-8dfca2c5d770,"Hi, I have experience with joiner work and can help with this task.",2025-07-13T20:49:49.063730,accepted,4,,,da94311c-979c-40ba-820e-b8539e64881f
4255afed-b60f-407e-908a-4254387d7897,"Hi, I have experience with joiner work and can help with this task.",2025-07-03T20:49:49.063819,refused,4,,,da94311c-979c-40ba-820e-b8539e64881f
3930d76b-ef4d-463b-ad62-9ba489f4e6ae,"Hi, I have experience with gardener work and can help with this task.",2025-07-03T20:49:49.063934,accepted,5,,,2a5be37d-1a9d-40f5-9556-2125a16dfb9b
295edf85-1a8f-4c42-ba50-8056596342a2,"Hi, I have experience with gardener work and can help with this task.",2025-07-09T20:49:49.063966,refused,6,,,2a5be37d-1a9d-40f5-9556-2125a16dfb9b
5fb59f7d-214f-4279-93ad-f4677a6fb92e,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.064067,accepted,5,,,9684b06e-9ea0-4e67-9300-83036735c61d
48110731-e551-4ca5-827b-757fcf4df990,"Hi, I have experience with cleaner work and can help with this task.",2025-07-06T20:49:49.064110,refused,8,,,9684b06e-9ea0-4e67-9300-83036735c61d
1d17d1fd-354e-46af-b2f0-1d30ef7a3aee,"Hi, I have experience with electrician work and can help with this task.",2025-07-09T20:49:49.064263,accepted,4,,,e04a975b-baf1-42b8-beb0-8992cb5e734b
60f91b21-dc17-4c6d-a010-75397014e0a0,"Hi, I have experience with electrician work and can help with this task.",2025-07-09T20:49:49.064353,refused,3,,,e04a975b-baf1-42b8-beb0-8992cb5e734b
85d36e86-da4c-4021-86e9-625ac621d255,"Hi, I have experience with cleaner work and can help with this task.",2025-07-07T20:49:49.064780,accepted,6,,,d86b42f8-16f3-42a6-8548-c067cd50f9f8
4f8690f3-d7cd-46d8-bb35-ca2312ff619e,"Hi, I have experience with cleaner work and can help with this task.",2025-07-06T20:49:49.064909,refused,6,,,d86b42f8-16f3-42a6-8548-c067cd50f9f8
fe94deb5-ec02-4de1-bf29-a43b013497fc,"Hi, I have experience with electrician work and can help with this task.",2025-07-07T20:49:49.065087,accepted,1,,,5354efaf-fc41-4ba3-a7c2-752814504af4
2582a1c4-d2ca-44a8-9f09-44d0b15b27c2,"Hi, I have experience with electrician work and can help with this task.",2025-07-08T20:49:49.065369,refused,1,,,5354efaf-fc41-4ba3-a7c2-752814504af4
366a9e08-79ff-43fe-bbdc-acb93ac6c628,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.065482,accepted,6,,,82c099ff-3c54-4c67-8ac5-0a107d2e3f66
2f7a7bf7-4339-45cb-8219-5f705ca8c0a2,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.065537,refused,4,,,82c099ff-3c54-4c67-8ac5-0a107d2e3f66
4cbe2a6c-cdd6-4a85-b28c-a0f85edcfe78,"Hi, I have experience with cleaner work and can help with this task.",2025-07-08T20:49:49.065627,accepted,2,,,d574fb7c-fab2-4346-a31f-ec08a887c9d6
5e36db92-41fd-4404-a80f-ba90e8bdacf8,"Hi, I have experience with cleaner work and can help with this task.",2025-07-06T20:49:49.065689,refused,4,,,d574fb7c-fab2-4346-a31f-ec08a887c9d6
a81760cb-dbd6-4c59-9d3d-76b3af320bc6,"Hi, I have experience with cleaner work and can help with this task.",2025-07-07T20:49:49.065832,accepted,8,,,a795ca55-18de-4c73-891d-cca7d9a5fe1b
2c411a3f-bbaa-46d7-9e9c-eb4a7e8cbea5,"Hi, I have experience with cleaner work and can help with this task.",2025-07-05T20:49:49.065908,refused,8,,,a795ca55-18de-4c73-891d-cca7d9a5fe1b
7bcf11a8-d89b-423b-910d-c65294a542f5,"Hi, I have experience with gardener work and can help with this task.",2025-07-12T20:49:49.065975,accepted,9,,,38d5fd66-aa6c-4a4a-960b-07befcfe195f
ed436e08-94df-440d-afd8-9a5941bd9d43,"Hi, I have experience with gardener work and can help with this task.",2025-07-07T20:49:49.066004,refused,9,,,38d5fd66-aa6c-4a4a-960b-07befcfe195f
0839b8ab-ee19-47cf-9523-bf92841c0d01,"Hi, I have experience with plumber work and can help with this task.",2025-07-09T20:49:49.066079,accepted,5,,,dd483ac3-b9f1-4649-8a11-79e4363b329e
5e7c692e-d4b8-4f33-860a-dffc933a1923,"Hi, I have experience with plumber work and can help with this task.",2025-07-03T20:49:49.066131,refused,7,,,dd483ac3-b9f1-4649-8a11-79e4363b329e
3fe0e03a-b854-4a67-8190-3ab013061b39,"Hi, I have experience with cleaner work and can help with this task.",2025-07-13T20:49:49.066233,accepted,3,,,af6ad82e-7545-40c7-a441-845c527e6688
15b759e0-d782-43ae-b527-1385ffe46dc0,"Hi, I have experience with cleaner work and can help with this task.",2025-07-06T20:49:49.066270,refused,1,,,af6ad82e-7545-40c7-a441-845c527e6688
81d3d8a4-88aa-4a8a-8a41-0d85a5505c33,"Hi, I have experience with cleaner work and can help with this task.",2025-07-03T20:49:49.066350,accepted,1,,,8af51005-ad3e-4bb6-ae66-4d0c903f9a2a
db0460b3-1922-4cb9-b06c-1cf39657b1c4,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.066380,refused,1,,,8af51005-ad3e-4bb6-ae66-4d0c903f9a2a
9e7a8650-0ada-4ec5-b965-a3f83a1bf8a7,"Hi, I have experience with gardener work and can help with this task.",2025-07-07T20:49:49.066472,accepted,3,,,8ef92609-abdb-43bf-b92f-4d7c9bee3f00
f9f9d802-5f4a-4de4-aaa4-8c4bf867fe03,"Hi, I have experience with gardener work and can help with this task.",2025-07-05T20:49:49.066510,refused,5,,,8ef92609-abdb-43bf-b92f-4d7c9bee3f00
6e81d527-1331-4af1-af03-3948402d94a4,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.066792,accepted,6,,,967c5506-dd2a-497f-b128-249dd6765b2c
259da930-d569-454f-962e-76e070faea3c,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.066899,refused,6,,,967c5506-dd2a-497f-b128-249dd6765b2c
f2b8451e-4d22-4d46-8c90-040924e36d7b,"Hi, I have experience with plumber work and can help with this task.",2025-07-04T20:49:49.067103,accepted,6,,,2bcdaf42-c334-49bb-be25-06ca3ade996d
fad20cf2-da74-4256-9d66-fdd0d8c0930d,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.067154,refused,4,,,2bcdaf42-c334-49bb-be25-06ca3ade996d
bcb81021-b252-4675-b87a-75956f3d3b7d,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.067231,accepted,3,,,9813537f-c7b1-48f7-8fb2-f7381e3b0c1a
d214608f-bffc-4716-8698-94e3e61b1e77,"Hi, I have experience with gardener work and can help with this task.",2025-07-13T20:49:49.067262,refused,4,,,9813537f-c7b1-48f7-8fb2-f7381e3b0c1a
5b70d3c9-3f38-4034-8e35-da834aefea86,"Hi, I have experience with electrician work and can help with this task.",2025-07-05T20:49:49.067341,accepted,4,,,c5d57a7d-eec0-4918-9dc1-80db2aa4ed7b
6d3f9861-5368-455d-a915-7fe966f96220,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.067396,refused,3,,,c5d57a7d-eec0-4918-9dc1-80db2aa4ed7b
27e94b81-d365-44bd-b904-0fd654552bc0,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.067516,accepted,1,,,7098bdb0-0657-4bf0-8ce8-04e44d1e8318
177ba4e8-f3dc-4afd-9495-54cad527f8e7,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.067568,refused,1,,,7098bdb0-0657-4bf0-8ce8-04e44d1e8318
260e4ad6-0df9-48a9-9f1f-10a5535d31f1,"Hi, I have experience with cleaner work and can help with this task.",2025-07-03T20:49:49.067654,accepted,2,,,e867a52e-4fe7-411a-b338-d9cc0076e013
08eb10c8-9338-490d-8014-a69454c735e5,"Hi, I have experience with cleaner work and can help with this task.",2025-07-10T20:49:49.067683,refused,2,,,e867a52e-4fe7-411a-b338-d9cc0076e013
16c196fd-6cb2-4117-a762-34b3e4d21da0,"Hi, I have experience with cleaner work and can help with this task.",2025-07-13T20:49:49.067786,accepted,3,,,4fecb406-71be-4f5e-b6a8-b56fe98b1426
1853a3cb-560b-4ad8-b725-66873a4203b2,"Hi, I have experience with cleaner work and can help with this task.",2025-07-07T20:49:49.067817,refused,3,,,4fecb406-71be-4f5e-b6a8-b56fe98b1426
d7724f41-0cbb-46d8-ae8a-781123601712,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.067904,accepted,2,,,3db52d45-40ce-41b2-aeed-3f3e9fd60135
fb97f777-6dd1-4feb-ae62-bdfbe46f72ed,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.067932,refused,5,,,3db52d45-40ce-41b2-aeed-3f3e9fd60135
8e9e9aad-3692-44fd-a195-93f853c3fc41,"Hi, I have experience with gardener work and can help with this task.",2025-07-12T20:49:49.067997,accepted,2,,,fdcae7d9-7bda-43b5-ab2f-6ac7d32e7a68
dc1c598a-906d-4f98-a968-0492192218b4,"Hi, I have experience with gardener work and can help with this task.",2025-07-10T20:49:49.068051,refused,1,,,fdcae7d9-7bda-43b5-ab2f-6ac7d32e7a68
e5b7fcd4-4712-4782-bf7c-a66b549cd435,"Hi, I have experience with cleaner work and can help with this task.",2025-07-12T20:49:49.068131,accepted,6,,,a3d1e074-ec03-4ba6-b203-01201d25f3db
83cb4203-e9b9-4d3c-bea6-45f06ca2604b,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.068179,refused,6,,,a3d1e074-ec03-4ba6-b203-01201d25f3db
b69650cd-e6a4-4997-b4a6-21d644e0b8b3,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.068340,accepted,4,,,d8101f99-5913-4f79-8507-ad163b314e56
73ea8666-a6d9-4e86-b1c2-907f09083e2a,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.068392,refused,6,,,d8101f99-5913-4f79-8507-ad163b314e56
9226d909-45a3-474b-bd82-2760b4fa2587,"Hi, I have experience with cleaner work and can help with this task.",2025-07-09T20:49:49.068816,accepted,3,,,18c03607-0ab8-45cf-896f-9948dd0d3751
d949f20d-5623-4ed3-bbc3-a260a11bb874,"Hi, I have experience with cleaner work and can help with this task.",2025-07-05T20:49:49.068888,refused,3,,,18c03607-0ab8-45cf-896f-9948dd0d3751
c25b0b09-74f5-4b5f-ba45-fa900c385bd7,"Hi, I have experience with cleaner work and can help with this task.",2025-07-07T20:49:49.069129,accepted,2,,,3e3cc91c-7773-4a85-9fcd-ea0ddeaa8329
f53fbf03-e9b8-4829-bb28-2877492f7292,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.069203,refused,2,,,3e3cc91c-7773-4a85-9fcd-ea0ddeaa8329
0123ccdf-1750-4396-ab88-6982c3f47925,"Hi, I have experience with cleaner work and can help with this task.",2025-07-07T20:49:49.069352,accepted,6,,,0a9b1c6c-1c33-4590-9772-f2d263f287a3
5996d4a5-829b-46f6-bc51-72d7e3c03153,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.069404,refused,3,,,0a9b1c6c-1c33-4590-9772-f2d263f287a3
ce4da0c0-49fc-48f2-bc61-0b5a16a28365,"Hi, I have experience with cleaner work and can help with this task.",2025-07-08T20:49:49.069568,accepted,5,,,588b38bd-9f8f-4793-991c-af8cfa9a7a1c
c270e3ad-c6a6-49f6-ae77-6c86546bdd18,"Hi, I have experience with cleaner work and can help with this task.",2025-07-06T20:49:49.069630,refused,5,,,588b38bd-9f8f-4793-991c-af8cfa9a7a1c
3747451d-4069-4db4-b6ab-64aa867fcaac,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.069796,accepted,4,,,092397cb-9e8d-49fe-a005-c16e071072c0
bd868725-0f45-4c12-a671-dd5ba18c5bba,"Hi, I have experience with gardener work and can help with this task.",2025-07-03T20:49:49.069868,refused,6,,,092397cb-9e8d-49fe-a005-c16e071072c0
fc6c16b8-502f-4af5-8a98-817a588c186c,"Hi, I have experience with cleaner work and can help with this task.",2025-07-03T20:49:49.070053,accepted,9,,,530cea82-deef-4261-8aa9-7c4c7d5416ae
daf107b0-2024-418d-a80e-21e749d05c02,"Hi, I have experience with cleaner work and can help with this task.",2025-07-13T20:49:49.070112,refused,7,,,530cea82-deef-4261-8aa9-7c4c7d5416ae
8d14efdf-c7ea-4eb8-90df-683371b81fed,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.070273,accepted,3,,,fd3b167a-adfb-4587-811b-08dcb368c772
fcf8c4f5-50af-44f6-9dd6-b9b6c5a2368e,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.070342,refused,3,,,fd3b167a-adfb-4587-811b-08dcb368c772
7b2da46b-7048-4330-8d7c-299e23183837,"Hi, I have experience with cleaner work and can help with this task.",2025-07-05T20:49:49.070486,accepted,6,,,6c5a60dd-861c-47b4-bbcb-fb0da88ebb3c
8216dbbb-3806-435a-bb38-98b7890209e5,"Hi, I have experience with cleaner work and can help with this task.",2025-07-12T20:49:49.070539,refused,7,,,6c5a60dd-861c-47b4-bbcb-fb0da88ebb3c
c9633d5e-d4bd-4c1a-abae-e7ed63a9dcba,"Hi, I have experience with electrician work and can help with this task.",2025-07-06T20:49:49.070705,accepted,6,,,6b272eba-0011-44c3-906f-99aec072d653
bc4dfa65-adc2-4bfd-9e9b-6e943af30bef,"Hi, I have experience with electrician work and can help with this task.",2025-07-03T20:49:49.070771,refused,4,,,6b272eba-0011-44c3-906f-99aec072d653
de6b9a56-973c-4387-bad6-bd6072576df4,"Hi, I have experience with electrician work and can help with this task.",2025-07-07T20:49:49.070939,accepted,3,,,9569896f-c87c-474e-91c9-af2b3c5bb285
3e9e9d86-18aa-4eee-8402-9ccd91b18e86,"Hi, I have experience with electrician work and can help with this task.",2025-07-06T20:49:49.071025,refused,6,,,9569896f-c87c-474e-91c9-af2b3c5bb285
6faa7705-e748-4e59-8edf-b0454012aa5f,"Hi, I have experience with gardener work and can help with this task.",2025-07-12T20:49:49.071339,accepted,3,,,8d6b390e-d19d-4f27-bf7b-d5e7c7b19278
1b0510b3-fc37-47f5-8daf-5798f3506a45,"Hi, I have experience with gardener work and can help with this task.",2025-07-10T20:49:49.071399,refused,4,,,8d6b390e-d19d-4f27-bf7b-d5e7c7b19278
dc00774f-5cd7-4ab3-8818-001d744f449d,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.071548,accepted,4,,,02f2bd49-5dd0-4f4f-8553-76a82add2810
9169fcec-6890-435d-a269-85bd7474f96b,"Hi, I have experience with plumber work and can help with this task.",2025-07-05T20:49:49.071598,refused,1,,,02f2bd49-5dd0-4f4f-8553-76a82add2810
2b633420-5803-4100-9705-ef61e5c45a3f,"Hi, I have experience with cleaner work and can help with this task.",2025-07-05T20:49:49.071690,accepted,2,,,874550f1-7e4b-445b-aaee-a5df38e61e3d
fdc9ae7c-d788-4db7-a37a-6a308f263280,"Hi, I have experience with cleaner work and can help with this task.",2025-07-10T20:49:49.071716,refused,3,,,874550f1-7e4b-445b-aaee-a5df38e61e3d
cc027c03-6b8c-4891-b79d-7f022b38551c,"Hi, I have experience with electrician work and can help with this task.",2025-07-05T20:49:49.071804,accepted,9,,,d8944b21-b584-4fd2-969f-aac0960e6ea4
5128d48a-eadb-4c03-9b70-adae75647160,"Hi, I have experience with electrician work and can help with this task.",2025-07-08T20:49:49.071829,refused,9,,,d8944b21-b584-4fd2-969f-aac0960e6ea4
65d6989d-f385-4572-95a0-2fc56d9317bb,"Hi, I have experience with plumber work and can help with this task.",2025-07-08T20:49:49.071950,accepted,2,,,c033ca75-30ec-49e7-a781-fbb2e83a16ab
39ff28c4-57b7-40b7-a9ff-75b7bb568857,"Hi, I have experience with plumber work and can help with this task.",2025-07-10T20:49:49.072025,refused,3,,,c033ca75-30ec-49e7-a781-fbb2e83a16ab
46e438f4-c904-4750-9def-91ec77a65024,"Hi, I have experience with plumber work and can help with this task.",2025-07-08T20:49:49.072106,accepted,5,,,17ec6960-15e4-4392-a4dc-99c59e1547b0
16b93536-a1ab-4aca-8647-ce62288d97a4,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.072149,refused,6,,,17ec6960-15e4-4392-a4dc-99c59e1547b0
8c9b229a-4efb-42ef-b0f4-952514dacb71,"Hi, I have experience with plumber work and can help with this task.",2025-07-07T20:49:49.072282,accepted,4,,,7fcac3a1-250c-4bcf-876b-fa0a2eb03fbb
89b676f2-594b-47c8-a0bc-cfd4924ce2b4,"Hi, I have experience with plumber work and can help with this task.",2025-07-12T20:49:49.072308,refused,4,,,7fcac3a1-250c-4bcf-876b-fa0a2eb03fbb
a2132414-f5c2-4d98-a2cb-fee9a5ea752d,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.072383,accepted,3,,,8eebfb4e-2af4-4208-8d8e-04874c78099c
5edd1076-b315-4519-af71-ae294c964817,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.072406,refused,1,,,8eebfb4e-2af4-4208-8d8e-04874c78099c
6a93b3ac-5aef-42b0-b652-6c7ff4654b5f,"Hi, I have experience with joiner work and can help with this task.",2025-07-06T20:49:49.072506,accepted,1,,,056f6df6-7484-4778-a519-89b7bfa71c47
af15a499-ab96-414d-bd2a-1c431a474bb0,"Hi, I have experience with joiner work and can help with this task.",2025-07-08T20:49:49.072537,refused,1,,,056f6df6-7484-4778-a519-89b7bfa71c47
dd20c67e-355c-4742-aaec-f7c31fc8836c,"Hi, I have experience with gardener work and can help with this task.",2025-07-05T20:49:49.072724,accepted,4,,,41c9c9da-e51a-4db1-a98c-59b4eb37a19d
30e7e45f-25c3-4ba7-8bda-e1bb9bd3fb83,"Hi, I have experience with gardener work and can help with this task.",2025-07-12T20:49:49.072756,refused,6,,,41c9c9da-e51a-4db1-a98c-59b4eb37a19d
7f47dca8-9f3c-4f93-8b46-f06b062cafdf,"Hi, I have experience with gardener work and can help with this task.",2025-07-03T20:49:49.072822,accepted,6,,,479e2350-41a2-40e2-aa83-910167e259e6
